config_id,language,target,context_id,instr_idx,persona_class,persona_idx,model_alias,model,ideology,quantization
5978,english,muslims,1,1,short,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5979,english,christians,2,8,long,3,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5980,english,christians,0,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5981,english,latinx people,-1,6,long,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5982,english,lgbtq+ people,-1,4,long,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5983,english,muslims,-1,7,long,3,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5984,english,men,-1,5,short,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5985,english,jews,1,7,long,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5986,english,christians,2,8,long,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5987,english,lgbtq+ people,-1,5,short,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5988,english,men,-1,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5989,english,latinx people,-1,1,short,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5990,english,latinx people,-1,9,long,2,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5991,english,black people,4,9,long,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5992,english,women,2,6,short,4,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5993,english,latinx people,-1,6,short,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5994,english,asian people,1,9,short,1,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5995,english,lgbtq+ people,1,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5996,english,lgbtq+ people,2,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5997,english,latinx people,2,3,long,1,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5998,english,muslims,-1,0,long,1,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
5999,english,black people,2,4,short,0,Qwen3-14B,Qwen/Qwen3-14B,libertarian_right,bf16
6000,english,asian people,4,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6001,english,women,-1,1,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6002,english,women,2,8,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6003,english,asian people,-1,7,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6004,english,women,2,6,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6005,english,christians,-1,8,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6006,english,men,4,5,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6007,english,christians,-1,6,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6008,english,jews,1,2,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6009,english,women,-1,1,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6010,english,christians,0,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6011,english,jews,-1,4,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6012,english,lgbtq+ people,4,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6013,english,lgbtq+ people,0,1,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6014,english,latinx people,-1,1,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6015,english,latinx people,1,8,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6016,english,asian people,-1,2,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6017,english,christians,-1,4,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6018,english,white people,3,5,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6019,english,lgbtq+ people,-1,4,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6020,english,asian people,-1,3,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6021,english,white people,-1,8,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6022,english,asian people,4,3,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6023,english,white people,-1,0,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6024,english,white people,1,7,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6025,english,men,-1,5,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6026,english,latinx people,-1,4,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6027,english,white people,-1,1,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6028,english,christians,1,7,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6029,english,lgbtq+ people,4,3,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6030,english,christians,-1,4,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6031,english,lgbtq+ people,-1,5,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6032,english,asian people,2,9,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6033,english,black people,-1,1,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6034,english,white people,-1,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6035,english,lgbtq+ people,3,8,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6036,english,black people,2,6,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6037,english,latinx people,0,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6038,english,latinx people,4,9,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6039,english,lgbtq+ people,3,1,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6040,english,men,4,2,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6041,english,muslims,-1,2,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6042,english,women,3,2,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6043,english,latinx people,-1,3,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6044,english,asian people,-1,3,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6045,english,black people,-1,6,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6046,english,lgbtq+ people,0,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6047,english,asian people,-1,3,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6048,english,latinx people,3,0,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6049,english,women,-1,3,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6050,english,asian people,1,3,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6051,english,latinx people,-1,3,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6052,english,white people,-1,7,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6053,english,women,0,7,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6054,english,men,-1,6,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6055,english,lgbtq+ people,-1,4,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6056,english,women,0,4,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6057,english,muslims,-1,1,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6058,english,jews,-1,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6059,english,women,3,7,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6060,english,men,-1,9,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6061,english,latinx people,3,1,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6062,english,asian people,3,2,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6063,english,women,-1,0,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6064,english,men,-1,5,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6065,english,black people,1,2,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6066,english,asian people,-1,0,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6067,english,men,1,9,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6068,english,lgbtq+ people,2,1,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6069,english,muslims,-1,0,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6070,english,muslims,1,5,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6071,english,black people,-1,7,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6072,english,christians,0,7,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6073,english,muslims,1,1,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6074,english,women,-1,6,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6075,english,christians,-1,1,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6076,english,lgbtq+ people,2,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6077,english,christians,-1,3,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6078,english,muslims,2,6,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6079,english,jews,-1,3,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6080,english,latinx people,-1,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6081,english,women,3,0,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6082,english,men,4,8,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6083,english,christians,-1,3,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6084,english,muslims,-1,5,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6085,english,christians,-1,4,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6086,english,lgbtq+ people,-1,9,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6087,english,jews,-1,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6088,english,white people,-1,8,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6089,english,white people,2,7,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6090,english,jews,-1,4,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6091,english,muslims,4,4,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6092,english,jews,-1,5,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6093,english,jews,1,0,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6094,english,black people,-1,3,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6095,english,men,3,0,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6096,english,men,-1,5,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6097,english,asian people,-1,9,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6098,english,muslims,0,8,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6099,english,jews,-1,9,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6100,english,latinx people,0,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6101,english,black people,-1,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6102,english,black people,-1,3,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6103,english,women,3,0,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6104,english,white people,3,2,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6105,english,men,-1,6,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6106,english,men,4,9,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6107,english,men,-1,4,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6108,english,asian people,-1,9,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6109,english,white people,1,8,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6110,english,black people,2,3,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6111,english,white people,-1,1,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6112,english,muslims,-1,9,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6113,english,christians,0,1,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6114,english,black people,4,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6115,english,white people,-1,1,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6116,english,asian people,4,4,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6117,english,muslims,3,3,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6118,english,jews,-1,7,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6119,english,latinx people,0,3,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6120,english,asian people,-1,7,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6121,english,jews,2,9,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6122,english,asian people,-1,2,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6123,english,jews,-1,0,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6124,english,lgbtq+ people,3,2,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6125,english,women,-1,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6126,english,latinx people,-1,4,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6127,english,asian people,-1,9,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6128,english,black people,0,7,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6129,english,latinx people,-1,2,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6130,english,jews,3,9,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6131,english,women,-1,4,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6132,english,men,0,6,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6133,english,muslims,-1,8,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6134,english,white people,-1,9,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6135,english,lgbtq+ people,2,5,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6136,english,asian people,-1,7,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6137,english,muslims,1,8,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6138,english,muslims,4,6,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6139,english,men,1,7,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6140,english,women,-1,2,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6141,english,black people,4,3,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6142,english,men,4,9,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6143,english,men,3,7,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6144,english,latinx people,4,6,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6145,english,muslims,4,9,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6146,english,latinx people,-1,6,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6147,english,lgbtq+ people,3,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6148,english,latinx people,-1,5,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6149,english,asian people,-1,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6150,english,women,4,5,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6151,english,men,-1,6,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6152,english,men,3,7,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6153,english,black people,-1,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6154,english,latinx people,-1,3,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6155,english,black people,2,8,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6156,english,jews,2,9,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6157,english,asian people,0,2,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6158,english,white people,-1,4,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6159,english,latinx people,3,8,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6160,english,white people,-1,3,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6161,english,black people,-1,8,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6162,english,women,-1,1,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6163,english,white people,1,4,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6164,english,christians,0,6,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6165,english,muslims,-1,6,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6166,english,asian people,3,7,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6167,english,black people,-1,0,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6168,english,white people,-1,0,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6169,english,lgbtq+ people,1,1,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6170,english,black people,4,5,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6171,english,christians,4,1,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6172,english,christians,-1,3,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6173,english,muslims,0,6,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6174,english,muslims,-1,3,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6175,english,asian people,-1,6,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6176,english,christians,-1,4,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6177,english,christians,1,6,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6178,english,asian people,0,0,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6179,english,men,-1,7,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6180,english,jews,3,3,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6181,english,asian people,-1,2,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6182,english,latinx people,2,0,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6183,english,jews,-1,9,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6184,english,christians,0,6,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6185,english,women,-1,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6186,english,jews,-1,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6187,english,lgbtq+ people,-1,7,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6188,english,lgbtq+ people,-1,0,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6189,english,women,3,5,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6190,english,women,4,1,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6191,english,white people,2,9,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6192,english,muslims,1,2,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6193,english,lgbtq+ people,-1,5,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6194,english,asian people,-1,0,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6195,english,jews,-1,3,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6196,english,jews,3,8,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6197,english,men,-1,4,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6198,english,muslims,0,8,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6199,english,jews,2,2,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6200,english,muslims,2,5,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6201,english,jews,3,9,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6202,english,women,1,2,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6203,english,latinx people,-1,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6204,english,latinx people,-1,9,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6205,english,asian people,0,0,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6206,english,men,0,1,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6207,english,jews,-1,8,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6208,english,white people,-1,2,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6209,english,lgbtq+ people,-1,2,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6210,english,christians,-1,8,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6211,english,latinx people,2,1,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6212,english,muslims,-1,0,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6213,english,women,-1,6,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6214,english,women,0,1,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6215,english,men,-1,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6216,english,muslims,4,5,short,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6217,english,men,1,4,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6218,english,white people,4,4,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6219,english,christians,-1,0,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6220,english,black people,-1,4,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6221,english,black people,-1,2,long,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6222,english,white people,2,2,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6223,english,women,4,4,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6224,english,asian people,2,0,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6225,english,jews,-1,1,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6226,english,white people,1,7,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6227,english,women,4,1,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6228,english,lgbtq+ people,-1,8,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6229,english,jews,2,7,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6230,english,asian people,1,4,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6231,english,jews,3,3,short,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6232,english,christians,0,5,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6233,english,latinx people,-1,8,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6234,english,black people,4,9,long,3,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6235,english,christians,3,3,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6236,english,black people,4,5,long,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6237,english,asian people,3,7,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6238,english,women,-1,7,short,2,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6239,english,lgbtq+ people,1,1,short,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6240,english,muslims,-1,2,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6241,english,white people,-1,6,short,1,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6242,english,white people,1,1,long,4,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6243,english,women,-1,8,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
6244,english,black people,1,9,long,0,Qwen3-14B,Qwen/Qwen3-14B,authoritarian_left,bf16
