language,target,context_id,instr_idx,persona_class,persona_idx,model,ideology,config_id
english,latinx people,,8,long,4,Qwen/Qwen3-32B,libertarian_left,8633
english,black people,4,9,long,3,Qwen/Qwen3-32B,libertarian_left,8634
english,christians,3,3,long,2,Qwen/Qwen3-32B,libertarian_left,8635
english,black people,4,5,long,2,Qwen/Qwen3-32B,libertarian_left,8636
english,asian people,3,7,short,1,Qwen/Qwen3-32B,libertarian_left,8637
english,women,,7,short,2,Qwen/Qwen3-32B,libertarian_left,8638
english,lgbtq+ people,1,1,short,0,Qwen/Qwen3-32B,libertarian_left,8639
english,muslims,,2,long,4,Qwen/Qwen3-32B,libertarian_left,8640
english,white people,,6,short,1,Qwen/Qwen3-32B,libertarian_left,8641
english,white people,1,1,long,4,Qwen/Qwen3-32B,libertarian_left,8642
english,women,,8,long,0,Qwen/Qwen3-32B,libertarian_left,8643
english,black people,1,9,long,0,Qwen/Qwen3-32B,libertarian_left,8644
english,white people,,7,long,2,Qwen/Qwen3-32B,libertarian_left,8645
english,black people,0,5,short,1,Qwen/Qwen3-32B,libertarian_left,8646
english,women,3,0,long,2,Qwen/Qwen3-32B,libertarian_left,8647
english,jews,0,1,long,1,Qwen/Qwen3-32B,libertarian_left,8648
english,muslims,4,1,long,1,Qwen/Qwen3-32B,libertarian_left,8649
english,jews,,0,short,2,Qwen/Qwen3-32B,libertarian_left,8650
english,christians,,4,short,0,Qwen/Qwen3-32B,libertarian_left,8651
english,white people,,4,long,0,Qwen/Qwen3-32B,libertarian_left,8652
english,black people,,7,short,2,Qwen/Qwen3-32B,libertarian_left,8653
english,christians,4,2,long,1,Qwen/Qwen3-32B,libertarian_left,8654
english,men,,9,short,4,Qwen/Qwen3-32B,libertarian_left,8655
english,jews,,0,short,0,Qwen/Qwen3-32B,libertarian_left,8656
english,white people,2,5,long,0,Qwen/Qwen3-32B,libertarian_left,8657
english,lgbtq+ people,1,8,long,1,Qwen/Qwen3-32B,libertarian_left,8658
english,jews,,4,short,0,Qwen/Qwen3-32B,libertarian_left,8659
english,muslims,,8,long,0,Qwen/Qwen3-32B,libertarian_left,8660
english,white people,2,2,long,4,Qwen/Qwen3-32B,libertarian_left,8661
english,muslims,0,4,long,0,Qwen/Qwen3-32B,libertarian_left,8662
english,men,,7,short,0,Qwen/Qwen3-32B,libertarian_left,8663
english,black people,,7,short,4,Qwen/Qwen3-32B,libertarian_left,8664
english,christians,0,0,long,3,Qwen/Qwen3-32B,libertarian_left,8665
english,lgbtq+ people,3,5,short,4,Qwen/Qwen3-32B,libertarian_left,8666
english,christians,,2,short,4,Qwen/Qwen3-32B,libertarian_left,8667
english,men,,5,short,0,Qwen/Qwen3-32B,libertarian_left,8668
english,black people,,3,long,2,Qwen/Qwen3-32B,libertarian_left,8669
english,lgbtq+ people,,3,short,2,Qwen/Qwen3-32B,libertarian_left,8670
english,black people,0,6,long,1,Qwen/Qwen3-32B,libertarian_left,8671
english,christians,1,9,long,4,Qwen/Qwen3-32B,libertarian_left,8672
english,white people,,9,short,1,Qwen/Qwen3-32B,libertarian_left,8673
english,lgbtq+ people,3,4,long,2,Qwen/Qwen3-32B,libertarian_left,8674
english,black people,2,3,short,3,Qwen/Qwen3-32B,libertarian_left,8675
english,latinx people,0,9,short,2,Qwen/Qwen3-32B,libertarian_left,8676
english,men,,7,short,2,Qwen/Qwen3-32B,libertarian_left,8677
english,muslims,1,1,short,0,Qwen/Qwen3-32B,libertarian_left,8678
english,christians,2,8,long,3,Qwen/Qwen3-32B,libertarian_left,8679
english,christians,0,5,short,3,Qwen/Qwen3-32B,libertarian_left,8680
english,latinx people,,6,long,4,Qwen/Qwen3-32B,libertarian_left,8681
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-32B,libertarian_left,8682
english,muslims,,7,long,3,Qwen/Qwen3-32B,libertarian_left,8683
english,men,,5,short,4,Qwen/Qwen3-32B,libertarian_left,8684
english,jews,1,7,long,0,Qwen/Qwen3-32B,libertarian_left,8685
english,christians,2,8,long,4,Qwen/Qwen3-32B,libertarian_left,8686
english,lgbtq+ people,,5,short,4,Qwen/Qwen3-32B,libertarian_left,8687
english,men,,0,short,1,Qwen/Qwen3-32B,libertarian_left,8688
english,latinx people,,1,short,0,Qwen/Qwen3-32B,libertarian_left,8689
english,latinx people,,9,long,2,Qwen/Qwen3-32B,libertarian_left,8690
english,black people,4,9,long,4,Qwen/Qwen3-32B,libertarian_left,8691
english,women,2,6,short,4,Qwen/Qwen3-32B,libertarian_left,8692
english,latinx people,,6,short,0,Qwen/Qwen3-32B,libertarian_left,8693
english,asian people,1,9,short,1,Qwen/Qwen3-32B,libertarian_left,8694
english,lgbtq+ people,1,0,short,1,Qwen/Qwen3-32B,libertarian_left,8695
english,lgbtq+ people,2,6,long,3,Qwen/Qwen3-32B,libertarian_left,8696
english,latinx people,2,3,long,1,Qwen/Qwen3-32B,libertarian_left,8697
english,muslims,,0,long,1,Qwen/Qwen3-32B,libertarian_left,8698
english,black people,2,4,short,0,Qwen/Qwen3-32B,libertarian_left,8699
english,asian people,4,8,short,4,Qwen/Qwen3-32B,centrism,8700
english,women,,1,long,3,Qwen/Qwen3-32B,centrism,8701
english,women,2,8,long,2,Qwen/Qwen3-32B,centrism,8702
english,asian people,,7,long,2,Qwen/Qwen3-32B,centrism,8703
english,women,2,6,short,0,Qwen/Qwen3-32B,centrism,8704
english,christians,,8,long,3,Qwen/Qwen3-32B,centrism,8705
english,men,4,5,long,0,Qwen/Qwen3-32B,centrism,8706
english,christians,,6,short,4,Qwen/Qwen3-32B,centrism,8707
english,jews,1,2,short,0,Qwen/Qwen3-32B,centrism,8708
english,women,,1,short,0,Qwen/Qwen3-32B,centrism,8709
english,christians,0,0,short,1,Qwen/Qwen3-32B,centrism,8710
english,jews,,4,short,4,Qwen/Qwen3-32B,centrism,8711
english,lgbtq+ people,4,6,long,3,Qwen/Qwen3-32B,centrism,8712
english,lgbtq+ people,0,1,short,4,Qwen/Qwen3-32B,centrism,8713
english,latinx people,,1,short,3,Qwen/Qwen3-32B,centrism,8714
english,latinx people,1,8,long,0,Qwen/Qwen3-32B,centrism,8715
english,asian people,,2,short,0,Qwen/Qwen3-32B,centrism,8716
english,christians,,4,short,2,Qwen/Qwen3-32B,centrism,8717
english,white people,3,5,long,4,Qwen/Qwen3-32B,centrism,8718
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-32B,centrism,8719
english,asian people,,3,short,1,Qwen/Qwen3-32B,centrism,8720
english,white people,,8,long,4,Qwen/Qwen3-32B,centrism,8721
english,asian people,4,3,long,1,Qwen/Qwen3-32B,centrism,8722
english,white people,,0,short,0,Qwen/Qwen3-32B,centrism,8723
english,white people,1,7,short,4,Qwen/Qwen3-32B,centrism,8724
english,men,,5,long,1,Qwen/Qwen3-32B,centrism,8725
english,latinx people,,4,long,2,Qwen/Qwen3-32B,centrism,8726
english,white people,,1,short,2,Qwen/Qwen3-32B,centrism,8727
english,christians,1,7,short,4,Qwen/Qwen3-32B,centrism,8728
english,lgbtq+ people,4,3,long,3,Qwen/Qwen3-32B,centrism,8729
english,christians,,4,short,2,Qwen/Qwen3-32B,centrism,8730
english,lgbtq+ people,,5,short,0,Qwen/Qwen3-32B,centrism,8731
english,asian people,2,9,short,4,Qwen/Qwen3-32B,centrism,8732
english,black people,,1,short,0,Qwen/Qwen3-32B,centrism,8733
english,white people,,5,short,3,Qwen/Qwen3-32B,centrism,8734
english,lgbtq+ people,3,8,long,1,Qwen/Qwen3-32B,centrism,8735
english,black people,2,6,long,1,Qwen/Qwen3-32B,centrism,8736
english,latinx people,0,2,long,3,Qwen/Qwen3-32B,centrism,8737
english,latinx people,4,9,short,4,Qwen/Qwen3-32B,centrism,8738
english,lgbtq+ people,3,1,short,4,Qwen/Qwen3-32B,centrism,8739
english,men,4,2,long,1,Qwen/Qwen3-32B,centrism,8740
english,muslims,,2,long,0,Qwen/Qwen3-32B,centrism,8741
english,women,3,2,long,2,Qwen/Qwen3-32B,centrism,8742
english,latinx people,,3,short,1,Qwen/Qwen3-32B,centrism,8743
english,asian people,,3,long,2,Qwen/Qwen3-32B,centrism,8744
english,black people,,6,long,1,Qwen/Qwen3-32B,centrism,8745
english,lgbtq+ people,0,8,short,4,Qwen/Qwen3-32B,centrism,8746
english,asian people,,3,long,1,Qwen/Qwen3-32B,centrism,8747
english,latinx people,3,0,long,4,Qwen/Qwen3-32B,centrism,8748
english,women,,3,short,4,Qwen/Qwen3-32B,centrism,8749
english,asian people,1,3,short,3,Qwen/Qwen3-32B,centrism,8750
english,latinx people,,3,long,1,Qwen/Qwen3-32B,centrism,8751
english,white people,,7,short,4,Qwen/Qwen3-32B,centrism,8752
english,women,0,7,long,2,Qwen/Qwen3-32B,centrism,8753
english,men,,6,short,3,Qwen/Qwen3-32B,centrism,8754
english,lgbtq+ people,,4,long,0,Qwen/Qwen3-32B,centrism,8755
english,women,0,4,long,1,Qwen/Qwen3-32B,centrism,8756
english,muslims,,1,long,3,Qwen/Qwen3-32B,centrism,8757
english,jews,,0,short,1,Qwen/Qwen3-32B,centrism,8758
english,women,3,7,short,1,Qwen/Qwen3-32B,centrism,8759
english,men,,9,short,2,Qwen/Qwen3-32B,centrism,8760
english,latinx people,3,1,long,2,Qwen/Qwen3-32B,centrism,8761
english,asian people,3,2,short,2,Qwen/Qwen3-32B,centrism,8762
english,women,,0,long,2,Qwen/Qwen3-32B,centrism,8763
english,men,,5,long,1,Qwen/Qwen3-32B,centrism,8764
english,black people,1,2,short,3,Qwen/Qwen3-32B,centrism,8765
english,asian people,,0,short,0,Qwen/Qwen3-32B,centrism,8766
english,men,1,9,short,2,Qwen/Qwen3-32B,centrism,8767
english,lgbtq+ people,2,1,long,3,Qwen/Qwen3-32B,centrism,8768
english,muslims,,0,short,3,Qwen/Qwen3-32B,centrism,8769
english,muslims,1,5,short,2,Qwen/Qwen3-32B,centrism,8770
english,black people,,7,long,3,Qwen/Qwen3-32B,centrism,8771
english,christians,0,7,long,4,Qwen/Qwen3-32B,centrism,8772
english,muslims,1,1,short,2,Qwen/Qwen3-32B,centrism,8773
english,women,,6,short,0,Qwen/Qwen3-32B,centrism,8774
english,christians,,1,long,3,Qwen/Qwen3-32B,centrism,8775
english,lgbtq+ people,2,5,short,3,Qwen/Qwen3-32B,centrism,8776
english,christians,,3,short,2,Qwen/Qwen3-32B,centrism,8777
english,muslims,2,6,long,0,Qwen/Qwen3-32B,centrism,8778
english,jews,,3,long,0,Qwen/Qwen3-32B,centrism,8779
english,latinx people,,2,long,3,Qwen/Qwen3-32B,centrism,8780
english,women,3,0,short,2,Qwen/Qwen3-32B,centrism,8781
english,men,4,8,short,1,Qwen/Qwen3-32B,centrism,8782
english,christians,,3,short,3,Qwen/Qwen3-32B,centrism,8783
english,muslims,,5,long,2,Qwen/Qwen3-32B,centrism,8784
english,christians,,4,long,0,Qwen/Qwen3-32B,centrism,8785
english,lgbtq+ people,,9,long,4,Qwen/Qwen3-32B,centrism,8786
english,jews,,6,long,3,Qwen/Qwen3-32B,centrism,8787
english,white people,,8,long,4,Qwen/Qwen3-32B,centrism,8788
english,white people,2,7,short,0,Qwen/Qwen3-32B,centrism,8789
english,jews,,4,short,4,Qwen/Qwen3-32B,centrism,8790
english,muslims,4,4,long,3,Qwen/Qwen3-32B,centrism,8791
english,jews,,5,long,1,Qwen/Qwen3-32B,centrism,8792
english,jews,1,0,long,2,Qwen/Qwen3-32B,centrism,8793
english,black people,,3,short,2,Qwen/Qwen3-32B,centrism,8794
english,men,3,0,short,4,Qwen/Qwen3-32B,centrism,8795
english,men,,5,long,1,Qwen/Qwen3-32B,centrism,8796
english,asian people,,9,short,2,Qwen/Qwen3-32B,centrism,8797
english,muslims,0,8,long,0,Qwen/Qwen3-32B,centrism,8798
english,jews,,9,short,4,Qwen/Qwen3-32B,centrism,8799
english,latinx people,0,6,long,3,Qwen/Qwen3-32B,centrism,8800
english,black people,,6,long,3,Qwen/Qwen3-32B,centrism,8801
english,black people,,3,short,0,Qwen/Qwen3-32B,centrism,8802
english,women,3,0,short,3,Qwen/Qwen3-32B,centrism,8803
english,white people,3,2,short,3,Qwen/Qwen3-32B,centrism,8804
english,men,,6,long,1,Qwen/Qwen3-32B,centrism,8805
english,men,4,9,long,2,Qwen/Qwen3-32B,centrism,8806
english,men,,4,long,1,Qwen/Qwen3-32B,centrism,8807
english,asian people,,9,long,3,Qwen/Qwen3-32B,centrism,8808
english,white people,1,8,long,0,Qwen/Qwen3-32B,centrism,8809
english,black people,2,3,long,2,Qwen/Qwen3-32B,centrism,8810
english,white people,,1,short,2,Qwen/Qwen3-32B,centrism,8811
english,muslims,,9,long,1,Qwen/Qwen3-32B,centrism,8812
english,christians,0,1,long,0,Qwen/Qwen3-32B,centrism,8813
english,black people,4,8,short,4,Qwen/Qwen3-32B,centrism,8814
english,white people,,1,long,0,Qwen/Qwen3-32B,centrism,8815
english,asian people,4,4,long,0,Qwen/Qwen3-32B,centrism,8816
english,muslims,3,3,long,4,Qwen/Qwen3-32B,centrism,8817
english,jews,,7,long,1,Qwen/Qwen3-32B,centrism,8818
english,latinx people,0,3,short,3,Qwen/Qwen3-32B,centrism,8819
english,asian people,,7,short,2,Qwen/Qwen3-32B,centrism,8820
english,jews,2,9,short,2,Qwen/Qwen3-32B,centrism,8821
english,asian people,,2,short,3,Qwen/Qwen3-32B,centrism,8822
english,jews,,0,long,2,Qwen/Qwen3-32B,centrism,8823
english,lgbtq+ people,3,2,short,4,Qwen/Qwen3-32B,centrism,8824
english,women,,8,short,4,Qwen/Qwen3-32B,centrism,8825
english,latinx people,,4,long,4,Qwen/Qwen3-32B,centrism,8826
english,asian people,,9,long,3,Qwen/Qwen3-32B,centrism,8827
english,black people,0,7,short,0,Qwen/Qwen3-32B,centrism,8828
english,latinx people,,2,short,4,Qwen/Qwen3-32B,centrism,8829
english,jews,3,9,short,1,Qwen/Qwen3-32B,centrism,8830
english,women,,4,long,2,Qwen/Qwen3-32B,centrism,8831
english,men,0,6,long,4,Qwen/Qwen3-32B,centrism,8832
english,muslims,,8,short,3,Qwen/Qwen3-32B,centrism,8833
english,white people,,9,short,1,Qwen/Qwen3-32B,centrism,8834
english,lgbtq+ people,2,5,long,0,Qwen/Qwen3-32B,centrism,8835
english,asian people,,7,short,1,Qwen/Qwen3-32B,centrism,8836
english,muslims,1,8,long,1,Qwen/Qwen3-32B,centrism,8837
english,muslims,4,6,long,3,Qwen/Qwen3-32B,centrism,8838
english,men,1,7,long,0,Qwen/Qwen3-32B,centrism,8839
english,women,,2,long,2,Qwen/Qwen3-32B,centrism,8840
english,black people,4,3,long,3,Qwen/Qwen3-32B,centrism,8841
english,men,4,9,long,4,Qwen/Qwen3-32B,centrism,8842
english,men,3,7,long,0,Qwen/Qwen3-32B,centrism,8843
english,latinx people,4,6,short,0,Qwen/Qwen3-32B,centrism,8844
english,muslims,4,9,short,1,Qwen/Qwen3-32B,centrism,8845
english,latinx people,,6,short,2,Qwen/Qwen3-32B,centrism,8846
english,lgbtq+ people,3,8,short,4,Qwen/Qwen3-32B,centrism,8847
english,latinx people,,5,long,3,Qwen/Qwen3-32B,centrism,8848
english,asian people,,2,long,3,Qwen/Qwen3-32B,centrism,8849
english,women,4,5,long,2,Qwen/Qwen3-32B,centrism,8850
english,men,,6,short,3,Qwen/Qwen3-32B,centrism,8851
english,men,3,7,long,0,Qwen/Qwen3-32B,centrism,8852
english,black people,,5,short,3,Qwen/Qwen3-32B,centrism,8853
english,latinx people,,3,long,4,Qwen/Qwen3-32B,centrism,8854
english,black people,2,8,short,4,Qwen/Qwen3-32B,centrism,8855
english,jews,2,9,long,4,Qwen/Qwen3-32B,centrism,8856
english,asian people,0,2,long,4,Qwen/Qwen3-32B,centrism,8857
english,white people,,4,short,1,Qwen/Qwen3-32B,centrism,8858
english,latinx people,3,8,short,1,Qwen/Qwen3-32B,centrism,8859
english,white people,,3,long,3,Qwen/Qwen3-32B,centrism,8860
english,black people,,8,long,2,Qwen/Qwen3-32B,centrism,8861
english,women,,1,short,3,Qwen/Qwen3-32B,centrism,8862
english,white people,1,4,long,2,Qwen/Qwen3-32B,centrism,8863
english,christians,0,6,short,2,Qwen/Qwen3-32B,centrism,8864
english,muslims,,6,long,0,Qwen/Qwen3-32B,centrism,8865
english,asian people,3,7,short,4,Qwen/Qwen3-32B,centrism,8866
english,black people,,0,long,2,Qwen/Qwen3-32B,centrism,8867
english,white people,,0,long,0,Qwen/Qwen3-32B,centrism,8868
english,lgbtq+ people,1,1,short,1,Qwen/Qwen3-32B,centrism,8869
english,black people,4,5,short,4,Qwen/Qwen3-32B,centrism,8870
english,christians,4,1,long,1,Qwen/Qwen3-32B,centrism,8871
english,christians,,3,long,3,Qwen/Qwen3-32B,centrism,8872
english,muslims,0,6,long,4,Qwen/Qwen3-32B,centrism,8873
english,muslims,,3,short,2,Qwen/Qwen3-32B,centrism,8874
english,asian people,,6,short,1,Qwen/Qwen3-32B,centrism,8875
english,christians,,4,long,2,Qwen/Qwen3-32B,centrism,8876
english,christians,1,6,short,1,Qwen/Qwen3-32B,centrism,8877
english,asian people,0,0,long,0,Qwen/Qwen3-32B,centrism,8878
english,men,,7,short,0,Qwen/Qwen3-32B,centrism,8879
english,jews,3,3,long,2,Qwen/Qwen3-32B,centrism,8880
english,asian people,,2,short,2,Qwen/Qwen3-32B,centrism,8881
english,latinx people,2,0,short,0,Qwen/Qwen3-32B,centrism,8882
english,jews,,9,short,2,Qwen/Qwen3-32B,centrism,8883
english,christians,0,6,short,1,Qwen/Qwen3-32B,centrism,8884
english,women,,2,long,3,Qwen/Qwen3-32B,centrism,8885
english,jews,,2,long,3,Qwen/Qwen3-32B,centrism,8886
english,lgbtq+ people,,7,short,0,Qwen/Qwen3-32B,centrism,8887
english,lgbtq+ people,,0,short,0,Qwen/Qwen3-32B,centrism,8888
english,women,3,5,short,4,Qwen/Qwen3-32B,centrism,8889
english,women,4,1,short,1,Qwen/Qwen3-32B,centrism,8890
english,white people,2,9,long,3,Qwen/Qwen3-32B,centrism,8891
english,muslims,1,2,long,2,Qwen/Qwen3-32B,centrism,8892
english,lgbtq+ people,,5,short,2,Qwen/Qwen3-32B,centrism,8893
english,asian people,,0,long,3,Qwen/Qwen3-32B,centrism,8894
english,jews,,3,short,1,Qwen/Qwen3-32B,centrism,8895
english,jews,3,8,short,1,Qwen/Qwen3-32B,centrism,8896
english,men,,4,short,4,Qwen/Qwen3-32B,centrism,8897
english,muslims,0,8,long,3,Qwen/Qwen3-32B,centrism,8898
english,jews,2,2,long,3,Qwen/Qwen3-32B,centrism,8899
english,muslims,2,5,short,0,Qwen/Qwen3-32B,centrism,8900
english,jews,3,9,short,4,Qwen/Qwen3-32B,centrism,8901
english,women,1,2,short,3,Qwen/Qwen3-32B,centrism,8902
english,latinx people,,0,short,1,Qwen/Qwen3-32B,centrism,8903
english,latinx people,,9,short,1,Qwen/Qwen3-32B,centrism,8904
english,asian people,0,0,short,1,Qwen/Qwen3-32B,centrism,8905
english,men,0,1,short,3,Qwen/Qwen3-32B,centrism,8906
english,jews,,8,long,3,Qwen/Qwen3-32B,centrism,8907
english,white people,,2,long,1,Qwen/Qwen3-32B,centrism,8908
english,lgbtq+ people,,2,short,1,Qwen/Qwen3-32B,centrism,8909
english,christians,,8,long,3,Qwen/Qwen3-32B,centrism,8910
english,latinx people,2,1,long,1,Qwen/Qwen3-32B,centrism,8911
english,muslims,,0,long,4,Qwen/Qwen3-32B,centrism,8912
english,women,,6,short,2,Qwen/Qwen3-32B,centrism,8913
english,women,0,1,long,0,Qwen/Qwen3-32B,centrism,8914
english,men,,5,short,3,Qwen/Qwen3-32B,centrism,8915
english,muslims,4,5,short,3,Qwen/Qwen3-32B,centrism,8916
english,men,1,4,short,1,Qwen/Qwen3-32B,centrism,8917
english,white people,4,4,long,3,Qwen/Qwen3-32B,centrism,8918
english,christians,,0,short,0,Qwen/Qwen3-32B,centrism,8919
english,black people,,4,short,2,Qwen/Qwen3-32B,centrism,8920
english,black people,,2,long,1,Qwen/Qwen3-32B,centrism,8921
english,white people,2,2,short,0,Qwen/Qwen3-32B,centrism,8922
english,women,4,4,long,4,Qwen/Qwen3-32B,centrism,8923
english,asian people,2,0,short,2,Qwen/Qwen3-32B,centrism,8924
english,jews,,1,long,4,Qwen/Qwen3-32B,centrism,8925
english,white people,1,7,short,4,Qwen/Qwen3-32B,centrism,8926
english,women,4,1,long,0,Qwen/Qwen3-32B,centrism,8927
english,lgbtq+ people,,8,short,1,Qwen/Qwen3-32B,centrism,8928
english,jews,2,7,short,2,Qwen/Qwen3-32B,centrism,8929
english,asian people,1,4,long,3,Qwen/Qwen3-32B,centrism,8930
english,jews,3,3,short,4,Qwen/Qwen3-32B,centrism,8931
english,christians,0,5,long,3,Qwen/Qwen3-32B,centrism,8932
english,latinx people,,8,long,4,Qwen/Qwen3-32B,centrism,8933
english,black people,4,9,long,3,Qwen/Qwen3-32B,centrism,8934
english,christians,3,3,long,2,Qwen/Qwen3-32B,centrism,8935
english,black people,4,5,long,2,Qwen/Qwen3-32B,centrism,8936
english,asian people,3,7,short,1,Qwen/Qwen3-32B,centrism,8937
english,women,,7,short,2,Qwen/Qwen3-32B,centrism,8938
english,lgbtq+ people,1,1,short,0,Qwen/Qwen3-32B,centrism,8939
english,muslims,,2,long,4,Qwen/Qwen3-32B,centrism,8940
english,white people,,6,short,1,Qwen/Qwen3-32B,centrism,8941
english,white people,1,1,long,4,Qwen/Qwen3-32B,centrism,8942
english,women,,8,long,0,Qwen/Qwen3-32B,centrism,8943
english,black people,1,9,long,0,Qwen/Qwen3-32B,centrism,8944
english,white people,,7,long,2,Qwen/Qwen3-32B,centrism,8945
english,black people,0,5,short,1,Qwen/Qwen3-32B,centrism,8946
english,women,3,0,long,2,Qwen/Qwen3-32B,centrism,8947
english,jews,0,1,long,1,Qwen/Qwen3-32B,centrism,8948
english,muslims,4,1,long,1,Qwen/Qwen3-32B,centrism,8949
english,jews,,0,short,2,Qwen/Qwen3-32B,centrism,8950
english,christians,,4,short,0,Qwen/Qwen3-32B,centrism,8951
english,white people,,4,long,0,Qwen/Qwen3-32B,centrism,8952
english,black people,,7,short,2,Qwen/Qwen3-32B,centrism,8953
english,christians,4,2,long,1,Qwen/Qwen3-32B,centrism,8954
english,men,,9,short,4,Qwen/Qwen3-32B,centrism,8955
english,jews,,0,short,0,Qwen/Qwen3-32B,centrism,8956
english,white people,2,5,long,0,Qwen/Qwen3-32B,centrism,8957
english,lgbtq+ people,1,8,long,1,Qwen/Qwen3-32B,centrism,8958
english,jews,,4,short,0,Qwen/Qwen3-32B,centrism,8959
english,muslims,,8,long,0,Qwen/Qwen3-32B,centrism,8960
english,white people,2,2,long,4,Qwen/Qwen3-32B,centrism,8961
english,muslims,0,4,long,0,Qwen/Qwen3-32B,centrism,8962
english,men,,7,short,0,Qwen/Qwen3-32B,centrism,8963
english,black people,,7,short,4,Qwen/Qwen3-32B,centrism,8964
english,christians,0,0,long,3,Qwen/Qwen3-32B,centrism,8965
english,lgbtq+ people,3,5,short,4,Qwen/Qwen3-32B,centrism,8966
english,christians,,2,short,4,Qwen/Qwen3-32B,centrism,8967
english,men,,5,short,0,Qwen/Qwen3-32B,centrism,8968
english,black people,,3,long,2,Qwen/Qwen3-32B,centrism,8969
english,lgbtq+ people,,3,short,2,Qwen/Qwen3-32B,centrism,8970
