model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate,cell_logit,group_logit,question_logit,dif_logit,dif_abs
Qwen3-8B_think,Qwen3,think,8.0,libertarian_left,60,lgbt_identity,True,social,0.5134103128699198,300,300,290,0.9666666666666668,0.2013939963740373,0.0175725442699575,0.990996119120885,299,0.9766666666666668,635.0733333333334,74.37,0.13,0.0,0.0066666666666666,0.0,3.3202283191284883,1.938390497231601,0.9040976759695395,1.3821358855150863,1.3821358855150863
gemma-3-4b-it,Gemma-3,standard,4.0,libertarian_right,21,abortion,True,social,0.4104633392560614,300,300,128,0.4266666666666667,-0.0333230555157886,0.0366282692259958,0.9732493906386956,294,0.88,176.03333333333333,133.93666666666667,0.1966666666666666,0.0,0.0333333333333333,0.01,-0.29446833213614004,0.5417151221704999,1.4498703096867205,-1.3816580244056218,1.3816580244056218
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_left,1,nationalism,False,social,0.5117596845338225,300,300,175,0.5833333333333334,0.038161059882752,0.0093257011015449,0.9940336914299476,300,0.97,151.07666666666665,115.86,0.3166666666666666,0.0,0.0233333333333333,0.0066666666666666,0.335333284334082,1.5231818311328493,1.0974090304703605,-1.3808618376813895,1.3808618376813895
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,47,status_culture,False,social,0.3579524589016072,300,300,278,0.9266666666666666,0.136797314275207,0.0287880065740394,0.9852998938256256,299,0.98,168.16666666666666,129.45666666666668,0.09,0.0,0.01,0.0033333333333333,2.515902750156964,1.5231818311328493,0.5173119326448835,1.37980472596697,1.37980472596697
Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian_left,4,foreign_policy,False,social,0.461861066717613,300,300,60,0.2,-0.1292222088783637,0.0146554050163092,0.9937988138423512,300,0.98,147.28,111.59333333333332,0.3933333333333333,0.0,0.0,0.0,-1.38007672450902,0.3905113353349124,0.5122702289733239,-1.3784625492295177,1.3784625492295177
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,44,culture_tradition,False,social,0.5128889380278736,300,300,266,0.8866666666666667,0.1940401221654465,0.00288999977026,0.9989696855523752,300,0.99,153.97666666666666,117.33666666666667,0.3266666666666666,0.0,0.0,0.0,2.044414919568585,0.3905113353349124,1.180574241043862,1.3777250827775491,1.3777250827775491
gemma-3-4b-it,Gemma-3,standard,4.0,libertarian_right,13,markets_property,False,economic,1.1273100422920703,300,300,125,0.4166666666666667,-0.0776279007729407,0.0409787883602279,0.9701181765695868,288,0.8866666666666667,190.6233333333333,145.20333333333335,0.1466666666666666,0.0,0.0066666666666666,0.0233333333333333,-0.3353332843340818,0.5417151221704999,1.4049302027777686,-1.3775828696946117,1.3775828696946117
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,13,markets_property,False,economic,1.1273100422920703,300,300,294,0.98,0.5015035557898454,0.0039733649016898,0.998650736044663,299,0.9966666666666668,681.5966666666667,74.95333333333333,0.1566666666666666,0.0,0.0,0.0,3.81347682619005,1.938390497231601,1.4049302027777686,1.3745518657684186,1.3745518657684186
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,13,markets_property,False,economic,1.1273100422920703,300,300,136,0.4533333333333333,-0.0521182036572391,0.0617541584335952,0.9562895473924672,280,0.7166666666666667,129.44333333333333,98.98666666666666,0.0666666666666666,0.0,0.0133333333333333,0.0066666666666666,-0.1865859555804122,0.6871184722866324,1.4049302027777686,-1.3742388910570744,1.3742388910570744
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,1,nationalism,False,social,0.5117596845338225,300,300,276,0.92,0.1942145027960841,0.0768614938848713,0.9712682220601268,300,0.99,119.22333333333331,88.57666666666667,0.1666666666666666,0.0,0.0033333333333333,0.0,2.423537703411708,0.8564741201093234,1.0974090304703605,1.3740502924197626,1.3740502924197626
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,173,0.5766666666666667,0.0291800721424945,0.0827689201408654,0.9363016033805336,287,0.6933333333333334,127.59666666666666,96.75333333333332,0.13,0.0,0.0266666666666666,0.0066666666666666,0.30806123478843306,0.9044771580709317,1.682010819125241,-1.3740310028200007,1.3740310028200007
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_left,2,nationalism,False,social,0.4615140033271022,300,300,247,0.8233333333333334,0.1351913847725321,0.018119578607856,0.9854772330081886,289,0.8666666666666667,260.4833333333333,190.37,0.31,0.0,0.1033333333333333,0.0233333333333333,1.531728928106784,0.9044771580709317,0.15865429623801303,1.372993213385578,1.372993213385578
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_right,11,markets_property,False,economic,1.2511662022059689,300,300,160,0.5333333333333333,0.0688527262154887,0.0566215876206444,0.9789995860568504,298,0.99,672.8766666666667,83.62666666666667,0.2966666666666667,0.0,0.0,0.0066666666666666,0.1330864537962701,1.4653229722048726,0.941976092057779,-1.3698168708786427,1.3698168708786427
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_left,44,culture_tradition,False,social,0.5128889380278736,300,300,182,0.6066666666666667,0.0494370994551503,0.0112526754534248,0.9924997260916756,300,0.9666666666666668,167.67666666666668,131.16666666666666,0.35,0.0,0.0,0.0133333333333333,0.43183721244736034,1.5231818311328493,1.180574241043862,-1.3675231201416125,1.3675231201416125
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,1,nationalism,False,social,0.5117596845338225,300,300,130,0.4333333333333333,-0.0381596097107823,0.0884711704964985,0.9361680032348528,278,0.6966666666666667,121.36333333333332,92.6,0.0933333333333333,0.0,0.02,0.0,-0.2673620699608234,0.9044771580709317,1.0974090304703605,-1.3648525189143772,1.3648525189143772
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_right,19,consumer_regulation,False,economic,0.8755520577753246,300,300,92,0.3066666666666666,-0.1341167253634559,0.0649151227438164,0.9548499024366214,284,0.8533333333333334,204.07,152.30666666666667,0.2066666666666666,0.0,0.0,0.0066666666666666,-0.8127303967204766,0.6871184722866324,0.7693951700793217,-1.364848299498692,1.364848299498692
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_right,5,war_international_law,True,social,0.4107146578260567,300,300,83,0.2766666666666666,-0.0604744030511698,0.0224360412555224,0.9844515064869518,285,0.9233333333333332,265.2933333333333,201.02,0.51,0.0,0.0533333333333333,0.0133333333333333,-0.957352218671929,0.5417151221704999,0.7700371113073239,-1.364708712562014,1.364708712562014
gemma-3-4b-it,Gemma-3,standard,4.0,libertarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,283,0.9433333333333334,0.2210116965527175,0.0196446637103622,0.9848053831107828,293,0.9166666666666666,149.96666666666667,112.82333333333334,0.1366666666666666,0.0,0.0,0.0033333333333333,2.785011242238338,0.5417151221704999,1.7831580472472144,1.3645338124083626,1.3645338124083626
Qwen3-14B_think,Qwen3,think,14.0,authoritarian_right,13,markets_property,False,economic,1.1273100422920703,300,300,194,0.6466666666666666,0.1822590108824163,0.0245849779503548,0.98914585695817,300,0.99,678.3866666666667,73.40333333333334,0.2066666666666666,0.0,0.0,0.01,0.6022871779090212,1.4653229722048726,1.4049302027777686,-1.3635702574858812,1.3635702574858812
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_left,45,punishment_justice,True,social,0.4618695321064948,300,300,282,0.94,0.1916251949423291,0.079497885814191,0.9682742160773457,300,0.9966666666666668,130.9,98.68,0.0833333333333333,0.0,0.0033333333333333,0.0,2.7259078185022165,1.5231818311328493,0.7438394753296229,1.3632822516274827,1.3632822516274827
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,33,race_culture,True,social,0.4612935639728195,300,300,264,0.88,0.14965933099404,0.0292244192936848,0.9835153251303018,283,0.8833333333333333,274.1166666666667,209.00666666666663,0.2966666666666667,0.0,0.1,0.0166666666666666,1.9805289907099082,0.6871184722866324,0.8346981257818065,1.363108132229208,1.363108132229208
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,0,globalization_corporations,False,economic,1.1256724443927717,300,300,288,0.96,0.4709292742924879,0.0661414490113589,0.9717027461437892,299,0.9933333333333332,605.0433333333333,98.18333333333334,0.1533333333333333,0.0,0.0,0.0,3.138966441639899,1.1616685673158493,1.5204364149401521,1.3612571989716358,1.3612571989716358
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,14,finance_inequality,False,economic,1.2511874581086335,300,300,282,0.94,0.4867815215754223,0.021405913932555,0.9887510787506062,300,0.9666666666666668,562.6633333333333,90.22333333333331,0.1533333333333333,0.0,0.0,0.0166666666666666,2.7259078185022165,1.1616685673158493,1.107799435691987,1.3608355550821187,1.3608355550821187
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,0,globalization_corporations,False,economic,1.1256724443927717,300,300,162,0.54,0.0414045623044187,0.0945354041428383,0.935301294624874,275,0.6466666666666666,159.89333333333337,121.13333333333334,0.0866666666666666,0.0,0.0633333333333333,0.0033333333333333,0.159807676142399,0.9044771580709317,1.5204364149401521,-1.3607101572809461,1.3607101572809461
Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian_left,49,climate_growth,False,social,0.4606746295395085,300,300,260,0.8666666666666667,0.1433847325304577,0.0193181817133007,0.9909264795756556,300,0.9933333333333332,193.6266666666667,148.76,0.2433333333333333,0.0,0.0033333333333333,0.0133333333333333,1.8613008870809282,1.5231818311328493,-0.11818472933346996,1.3606995248692875,1.3606995248692875
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,49,climate_growth,False,social,0.4606746295395085,300,300,221,0.7366666666666667,0.0952987181978899,0.0257417185276002,0.9849790320378622,271,0.84,262.26666666666665,196.9,0.2366666666666666,0.0,0.0233333333333333,0.0233333333333333,1.0246655678249041,0.6871184722866324,-0.11818472933346996,1.3601275644594804,1.3601275644594804
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_left,31,disability_eugenics,True,social,0.5648712533126834,300,300,282,0.94,0.2427330814079833,0.024546195730624,0.9836136887911392,277,0.8966666666666666,327.96666666666664,248.11,0.4666666666666667,0.0,0.38,0.01,2.7259078185022165,0.9044771580709317,1.3658912119581579,1.3599351880608657,1.3599351880608657
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,165,0.55,0.0255718310795226,0.0151296779488398,0.9929129710872436,300,0.9966666666666668,166.35333333333332,128.19666666666666,0.3533333333333333,0.0,0.0,0.0166666666666666,0.1999995544973621,1.5231818311328493,0.9402564084375703,-1.359042945485319,1.359042945485319
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,56,sexual_morality,True,social,0.4623318433340745,300,300,160,0.5333333333333333,0.0091050394437184,0.080102950252499,0.9449361806484684,280,0.69,135.79333333333332,105.15333333333334,0.1266666666666666,0.0,0.0933333333333333,0.0,0.1330864537962701,0.9044771580709317,1.4919242676016262,-1.358919232288549,1.358919232288549
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_left,58,sexuality_expression,True,social,0.4629929933556577,300,300,285,0.95,0.1721302121731964,0.0164789145080739,0.993183473534382,300,0.9966666666666668,672.0433333333333,83.42,0.4866666666666667,0.0,0.0033333333333333,0.0,2.913402005170864,0.6797651909328434,1.7792182237399727,1.358814330085786,1.358814330085786
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_right,30,education_work,False,social,0.5136030936784408,300,300,272,0.9066666666666666,0.2142774578855355,0.0469781755959464,0.9802989936312312,297,0.9866666666666668,598.3533333333334,73.66,0.2366666666666666,0.0,0.0,0.0,2.257734526828694,1.4653229722048726,0.33844861596727016,1.35835867824429,1.35835867824429
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,50,conformity_establishment,False,social,0.4101149133735415,300,300,288,0.96,0.1703599438240223,0.0063435288978419,0.9983173839381838,298,0.99,591.6533333333333,67.93333333333334,0.2066666666666666,0.0,0.0,0.0,3.138966441639899,1.938390497231601,0.7467027881896746,1.3582688958063618,1.3582688958063618
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,2,nationalism,False,social,0.4615140033271022,300,300,236,0.7866666666666666,0.1184828306063496,0.0297865488887118,0.9828445108277954,283,0.8933333333333333,227.92333333333332,172.36333333333334,0.13,0.0,0.0433333333333333,0.03,1.2992829841302609,0.6871184722866324,0.15865429623801303,1.357905955193354,1.357905955193354
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,17,taxation_inequality,False,economic,1.0023483782388944,300,300,253,0.8433333333333334,0.3575650116119687,0.0716986549413529,0.9740603449593532,299,0.99,134.76666666666668,104.92,0.1,0.0,0.0,0.0,1.6746341119906423,0.3905113353349124,0.8317387312183608,1.3567797850251075,1.3567797850251075
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,0,globalization_corporations,False,economic,1.1256724443927717,300,300,146,0.4866666666666667,-0.0236453778706555,0.0661527976986716,0.955713235843211,272,0.6966666666666667,151.19333333333333,113.76666666666668,0.0866666666666666,0.0,0.02,0.0133333333333333,-0.05316866788067821,0.6871184722866324,1.5204364149401521,-1.356327815519724,1.356327815519724
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,23,punishment_justice,True,social,0.3596187178817474,300,300,275,0.9166666666666666,0.1222593382968532,0.0206567480512624,0.9915919731018432,299,0.9866666666666668,726.71,74.91333333333333,0.32,0.0,0.0,0.0033333333333333,2.3799091764285887,1.1616685673158493,0.7671495645582137,1.3554867841422642,1.3554867841422642
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,10,redistribution,False,economic,1.125634807287937,300,300,294,0.98,0.4961798382026729,0.0133292570260339,0.9932286784273322,294,0.9633333333333334,575.7066666666667,80.07,0.26,0.0,0.0,0.0,3.81347682619005,1.4653229722048726,1.8976657746638752,1.3548838189090406,1.3548838189090406
Qwen3-8B_think,Qwen3,think,8.0,libertarian_left,51,pseudoscience,False,social,0.4625492285723822,300,300,278,0.9266666666666666,0.145386327951987,0.0216009571762603,0.9901954541372,299,0.99,670.28,65.51333333333334,0.2433333333333333,0.0,0.0033333333333333,0.0,2.515902750156964,1.938390497231601,0.12850095303525283,1.3534070394778488,1.3534070394778488
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_right,33,race_culture,True,social,0.4612935639728195,300,300,97,0.3233333333333333,-0.0763409820725567,0.0459358882376619,0.9696178846439104,289,0.84,225.92666666666668,168.60333333333332,0.2566666666666666,0.0,0.05,0.0033333333333333,-0.7358136268788481,0.6871184722866324,0.8346981257818065,-1.3532344853595486,1.3532344853595486
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,40,democracy_state_power,True,social,0.5639643340616953,300,300,288,0.96,0.2607511871311161,0.0719492893631007,0.9735022531116224,300,0.9966666666666668,136.22333333333333,103.65333333333334,0.5833333333333334,0.0,0.01,0.0166666666666666,3.138966441639899,0.8564741201093234,1.8359989952641342,1.35088906585418,1.35088906585418
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_right,39,security_surveillance,True,social,0.5132974027497224,300,300,136,0.4533333333333333,-0.0329028962832875,0.0276087078451811,0.9878394349724918,300,0.9833333333333332,159.87,123.42,0.2633333333333333,0.0,0.0,0.0,-0.1865859555804122,1.088782280012801,0.9790953921928831,-1.3500678881983577,1.3500678881983577
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,5,war_international_law,True,social,0.4107146578260567,300,300,126,0.42,-0.001548821448823,0.0588962295607096,0.9804144820741986,299,0.9933333333333332,827.2433333333333,91.70333333333332,0.48,0.0,0.0033333333333333,0.0,-0.32168243347490694,1.1616685673158493,0.7700371113073239,-1.3489923725103417,1.3489923725103417
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,54,fate_responsibility,False,social,0.461067800642462,300,300,40,0.1333333333333333,-0.1641741476348063,0.0725957087195019,0.9704101542052044,300,0.9966666666666668,134.68,101.83,0.1533333333333333,0.0,0.0066666666666666,0.0,-1.861300887080928,0.3905113353349124,0.0013887926681880219,-1.3488052754962898,1.3488052754962898
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_left,39,security_surveillance,True,social,0.5132974027497224,300,300,77,0.2566666666666666,-0.1101637970305774,0.0205176265593856,0.9825962810867392,293,0.86,236.00666666666663,175.46666666666667,0.2766666666666666,0.0,0.0066666666666666,0.0266666666666666,-1.0591334776943222,0.2146425100774722,0.9790953921928831,-1.3484756403769387,1.3484756403769387
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_left,12,commodification,False,economic,1.2517030857192872,300,300,280,0.9333333333333332,0.5409839861688133,0.0186059568440177,0.9833254523181636,290,0.9033333333333332,229.26,168.74666666666667,0.2333333333333333,0.0033333333333333,0.1266666666666666,0.0233333333333333,2.6161488388183884,0.9044771580709317,1.2687930845317106,1.3472743358034847,1.3472743358034847
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_left,15,trade_protectionism,False,economic,1.126856500617869,300,300,71,0.2366666666666666,-0.2425230110361792,0.0151566645501001,0.9907237993239656,290,0.9133333333333332,281.41333333333336,207.1833333333333,0.5133333333333333,0.0033333333333333,0.0533333333333333,0.0233333333333333,-1.1662055798006379,0.9044771580709317,0.17991573584091156,-1.3462027341247427,1.3462027341247427
