model,ideology,item_index,source_item_id,topic,target,gold_label,n,accuracy,positive_pred_rate,mean_confidence
Qwen3-4B,centrism,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.48333333333333334,0.48333333333333334,0.8067728025153447
Qwen3-4B,centrism,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.61,0.61,0.8197196588966856
Qwen3-4B,centrism,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.6533333333333333,0.6533333333333333,0.8247324912565213
Qwen3-4B,centrism,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.6866666666666666,0.6866666666666666,0.8272500068112891
Qwen3-4B,centrism,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.6566666666666666,0.3433333333333333,0.8356464413592295
Qwen3-4B,centrism,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.7866666666666666,0.7866666666666666,0.869819614067015
Qwen3-4B,centrism,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.7866666666666666,0.7866666666666666,0.8838311640948049
Qwen3-4B,centrism,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.48333333333333334,0.5166666666666667,0.8295872357381087
Qwen3-4B,centrism,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.6266666666666667,0.37333333333333335,0.8433516764153496
Qwen3-4B,centrism,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.3233333333333333,0.3233333333333333,0.8408850798949962
Qwen3-4B,centrism,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.67,0.67,0.8259303131566045
Qwen3-4B,centrism,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.6166666666666667,0.6166666666666667,0.832003867796925
Qwen3-4B,centrism,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.45666666666666667,0.5433333333333333,0.823104810655093
Qwen3-4B,centrism,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.7533333333333333,0.7533333333333333,0.8479553947215828
Qwen3-4B,centrism,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.38333333333333336,0.38333333333333336,0.8170602698288035
Qwen3-8B,base,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.5933333333333334,0.4066666666666667,0.8121370575487543
Qwen3-8B,base,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.5266666666666666,0.5266666666666666,0.8142382934717454
Qwen3-8B,base,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.5066666666666667,0.5066666666666667,0.7972369413567052
Qwen3-8B,base,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.75,0.75,0.8233254850992769
Qwen3-8B,base,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.7266666666666667,0.7266666666666667,0.8252042160636046
Qwen3-8B,base,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.7166666666666667,0.2833333333333333,0.8458265543821933
Qwen3-8B,base,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.88,0.88,0.8909219245302419
Qwen3-8B,base,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.69,0.31,0.833506516807628
Qwen3-8B,base,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.6566666666666666,0.3433333333333333,0.8228838441733983
Qwen3-8B,base,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.67,0.33,0.832129101982949
Qwen3-8B,base,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.7633333333333333,0.23666666666666666,0.8567508206559908
Qwen3-8B,base,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.4866666666666667,0.5133333333333333,0.8187784409474413
Qwen3-8B,base,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.67,0.67,0.815926871141567
Qwen3-8B,base,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.7966666666666666,0.7966666666666666,0.8589593810654383
Qwen3-8B,base,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.61,0.61,0.7987551731203573
Qwen3-8B,base,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.53,0.53,0.7878973267271071
Qwen3-8B,base,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.5866666666666667,0.5866666666666667,0.7728546204018519
Qwen3-8B,base,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.7133333333333334,0.7133333333333334,0.8289938284983233
Qwen3-8B,base,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.7533333333333333,0.7533333333333333,0.8400400615999073
Qwen3-8B,base,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.7,0.3,0.8349033558642872
Qwen3-8B,base,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.78,0.78,0.8569073883999264
Qwen3-8B,base,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.8133333333333334,0.8133333333333334,0.8593651918494286
Qwen3-8B,base,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.52,0.48,0.8092720733401333
Qwen3-8B,base,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.77,0.23,0.8545310910937784
Qwen3-8B,base,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.44,0.44,0.8052066661068986
Qwen3-8B,base,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.72,0.72,0.8183334932132884
Qwen3-8B,base,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.7466666666666667,0.7466666666666667,0.8258347347595157
Qwen3-8B,base,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.49,0.51,0.8098278628598067
Qwen3-8B,base,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.8133333333333334,0.8133333333333334,0.8505943685065341
Qwen3-8B,base,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.38,0.38,0.812068767931813
Qwen3-8B,libertarian_left,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.5566666666666666,0.44333333333333336,0.780994152141372
Qwen3-8B,libertarian_left,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.38,0.38,0.8034843105210068
Qwen3-8B,libertarian_left,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.6,0.6,0.7766104200515043
Qwen3-8B,libertarian_left,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.5866666666666667,0.5866666666666667,0.7699047551271424
Qwen3-8B,libertarian_left,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.5666666666666667,0.5666666666666667,0.7696561382058766
Qwen3-8B,libertarian_left,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.5833333333333334,0.4166666666666667,0.790982496440184
Qwen3-8B,libertarian_left,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.8333333333333334,0.8333333333333334,0.8695175329527531
Qwen3-8B,libertarian_left,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.6566666666666666,0.3433333333333333,0.7896722918935779
Qwen3-8B,libertarian_left,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.5966666666666667,0.4033333333333333,0.7830299341101181
Qwen3-8B,libertarian_left,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.42,0.58,0.8070551779896408
Qwen3-8B,libertarian_left,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.6733333333333333,0.32666666666666666,0.8116425243886887
Qwen3-8B,libertarian_left,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.6566666666666666,0.3433333333333333,0.7918214857573509
Qwen3-8B,libertarian_left,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.54,0.54,0.7704206983532269
Qwen3-8B,libertarian_left,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.6933333333333334,0.6933333333333334,0.7925521070507325
Qwen3-8B,libertarian_left,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.66,0.66,0.7792874265953381
Qwen3-8B,libertarian_left,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.29333333333333333,0.29333333333333333,0.8160529661923278
Qwen3-8B,libertarian_left,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.30666666666666664,0.30666666666666664,0.8071492376399377
Qwen3-8B,libertarian_left,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.48333333333333334,0.48333333333333334,0.7806605842198755
Qwen3-8B,libertarian_left,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.78,0.78,0.8238495994213509
Qwen3-8B,libertarian_left,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.37,0.63,0.8201535177278187
Qwen3-8B,libertarian_left,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.81,0.81,0.8356658684420953
Qwen3-8B,libertarian_left,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.8566666666666667,0.8566666666666667,0.8638721690776052
Qwen3-8B,libertarian_left,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.37333333333333335,0.6266666666666667,0.7976330198157974
Qwen3-8B,libertarian_left,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.7266666666666667,0.2733333333333333,0.8225208751897247
Qwen3-8B,libertarian_left,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.38666666666666666,0.38666666666666666,0.7817187737591232
