model,ideology,target,context_combo,instr_combo,persona_combo,mean_p_hate,mean_item_dispersion
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_1,0,long_idx2,0.7760811195717202,0.14685341937036755
Qwen/Qwen3-8B,authoritarian_left,black people,absent,3,short_idx2,0.05619175512869437,0.041660652436180785
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_3,0,short_idx4,0.8808336401128912,0.05357613903098892
Qwen/Qwen3-8B,authoritarian_left,men,absent,5,long_idx1,0.2142543134030637,0.11703043293904934
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,9,short_idx2,0.4363538653284938,0.12277374581259898
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_0,8,long_idx0,0.39210238184656826,0.13445684964190097
Qwen/Qwen3-8B,authoritarian_left,jews,absent,9,short_idx4,0.3321571865597287,0.16203642847199468
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_0,6,long_idx3,0.35802622671957846,0.14141073970367923
Qwen/Qwen3-8B,authoritarian_left,black people,absent,6,long_idx3,0.07615683959411071,0.05842161341303751
Qwen/Qwen3-8B,authoritarian_left,black people,absent,3,short_idx0,0.36015142263234917,0.16318575092122886
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_3,0,short_idx3,0.8433600359850818,0.0726260319345595
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_3,2,short_idx3,0.4768254735448339,0.1778216679460249
Qwen/Qwen3-8B,authoritarian_left,men,absent,6,long_idx1,0.24805126247463283,0.13406219091507615
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_4,9,long_idx2,0.5146479334559169,0.1759884350558368
Qwen/Qwen3-8B,authoritarian_left,men,absent,4,long_idx1,0.23335829153433219,0.1303272250081939
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,9,long_idx3,0.20858710234587616,0.12257219063507113
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_1,8,long_idx0,0.6213286574538406,0.1808831615914666
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_2,3,long_idx2,0.6214132394876566,0.15042819745513344
Qwen/Qwen3-8B,authoritarian_left,white people,absent,1,short_idx2,0.1655119167075859,0.08487861381939199
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,9,long_idx1,0.1825144741986249,0.10843349996409139
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,1,long_idx0,0.23819388641609443,0.10883717174700572
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_4,8,short_idx4,0.6971286853870472,0.14643005034382883
Qwen/Qwen3-8B,authoritarian_left,white people,absent,1,long_idx0,0.06258180907538703,0.04369130430097163
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_4,4,long_idx0,0.3607076467336477,0.14321073986360575
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_3,3,long_idx4,0.7796953161199529,0.0991432582232374
Qwen/Qwen3-8B,authoritarian_left,jews,absent,7,long_idx1,0.13578035451986412,0.09183596212189607
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_0,3,short_idx3,0.7928719048027519,0.089220242400625
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,7,short_idx2,0.3762705318920605,0.14781739283518056
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_2,9,short_idx2,0.7632430709518112,0.12388530634651268
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,2,short_idx3,0.44054964999178864,0.16908471890537813
Qwen/Qwen3-8B,authoritarian_left,jews,absent,0,long_idx2,0.3630948338780675,0.1520832910699918
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_3,2,short_idx4,0.4326233964066606,0.1952302951481775
Qwen/Qwen3-8B,authoritarian_left,women,absent,8,short_idx4,0.23479457660480305,0.09913723883727397
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,4,long_idx4,0.45439218973612283,0.14903749804034852
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,9,long_idx3,0.20858710234587616,0.12257219063507113
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_0,7,short_idx0,0.6316996279421512,0.15848801807516502
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,2,short_idx4,0.32415493114574534,0.15959103399095498
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_3,9,short_idx1,0.7812037539553713,0.1107400305366057
Qwen/Qwen3-8B,authoritarian_left,women,absent,4,long_idx2,0.3254689554552416,0.13787330287739913
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_0,6,long_idx4,0.5160814162131186,0.13190589907054281
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,8,short_idx3,0.5510377110661687,0.14698432555540875
Qwen/Qwen3-8B,authoritarian_left,white people,absent,9,short_idx1,0.5544849659229542,0.18330661267847628
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_2,5,long_idx0,0.6649383453277496,0.17003188576470982
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,7,short_idx1,0.4948619120829814,0.17234798331182818
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_1,8,long_idx1,0.6925882791971659,0.16455018417434292
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_4,6,long_idx3,0.25344857797250375,0.12597273689535288
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_1,7,long_idx0,0.4772460410544822,0.17690897579247192
Qwen/Qwen3-8B,authoritarian_left,women,absent,2,long_idx2,0.1269364528827839,0.08063367944691822
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_4,3,long_idx3,0.07146467604078688,0.06066898201513957
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_4,9,long_idx4,0.6468996042245859,0.15230143576837354
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_3,7,long_idx0,0.6507508661653902,0.09530713977261536
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_4,6,short_idx0,0.7020866462776253,0.12716099022965957
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_4,9,short_idx1,0.6522209694435647,0.16140088170148745
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,6,short_idx2,0.566701049919243,0.13319460525059737
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_3,8,short_idx4,0.8603465449702632,0.08105613708191246
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,5,long_idx3,0.18272456893691788,0.11492219770421558
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,2,long_idx3,0.1484980654788089,0.10166204184991277
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_4,5,long_idx2,0.3966656017589856,0.187875491460679
Qwen/Qwen3-8B,authoritarian_left,men,absent,6,short_idx3,0.44051441272815783,0.1545444811811788
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_3,7,long_idx0,0.6507508661653902,0.09530713977261536
Qwen/Qwen3-8B,authoritarian_left,black people,absent,5,short_idx3,0.3535235522387622,0.16086877060126983
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,3,long_idx4,0.026453018188476562,0.024774915360041207
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_2,8,short_idx4,0.6804491793429172,0.14405207812307855
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_2,9,long_idx4,0.775178766107416,0.12222151452879626
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_0,2,long_idx4,0.31532718612625077,0.16489449141306695
Qwen/Qwen3-8B,authoritarian_left,white people,absent,4,short_idx1,0.5263372885214316,0.16950718680880517
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_3,8,short_idx1,0.8517197732094888,0.05445094867170699
Qwen/Qwen3-8B,authoritarian_left,white people,absent,3,long_idx3,0.027071142339849617,0.02540265055250603
Qwen/Qwen3-8B,authoritarian_left,black people,absent,8,long_idx2,0.26024899897990644,0.11547745121677033
Qwen/Qwen3-8B,authoritarian_left,women,absent,1,short_idx3,0.28999431713207346,0.13365206922187806
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_1,4,long_idx2,0.5849766086887669,0.18956581392400973
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,6,short_idx2,0.5635518798599014,0.10192333590307785
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,6,long_idx0,0.20743230298474744,0.1109602412414914
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_3,7,short_idx4,0.8177404274811616,0.07522404179492044
Qwen/Qwen3-8B,authoritarian_left,black people,absent,0,long_idx2,0.2823864941124444,0.13475672349385762
Qwen/Qwen3-8B,authoritarian_left,white people,absent,0,long_idx0,0.3235812573819547,0.1341412498826379
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_1,1,short_idx1,0.6370127451670421,0.19714446253962703
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_4,5,short_idx4,0.5778396194045609,0.1978750815531155
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_4,1,long_idx1,0.3319371885007566,0.15400420292962325
Qwen/Qwen3-8B,authoritarian_left,christians,absent,3,long_idx3,0.029291404976143135,0.027325944371747662
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_0,6,long_idx4,0.5054786785228832,0.13721234147431585
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,3,short_idx2,0.0514500076706345,0.03835224875590436
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,6,short_idx1,0.43242004325797967,0.16079380451844041
Qwen/Qwen3-8B,authoritarian_left,christians,absent,4,long_idx2,0.3060809169803654,0.12278874520356871
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_1,6,short_idx1,0.5812370884525884,0.16545703579903637
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_0,0,long_idx0,0.7375241571718508,0.10342012240405007
Qwen/Qwen3-8B,authoritarian_left,men,absent,7,short_idx0,0.48471951413083003,0.1664841190331326
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_3,3,long_idx2,0.7186467568795603,0.11231618266130637
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,2,short_idx2,0.20791933128425666,0.1096180820074794
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_2,0,short_idx0,0.801608752917957,0.09883689128460961
Qwen/Qwen3-8B,authoritarian_left,jews,absent,9,short_idx2,0.4925039852703656,0.14119194298746424
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,6,short_idx1,0.5096580917770798,0.1341208195756574
Qwen/Qwen3-8B,authoritarian_left,women,absent,2,long_idx3,0.11394833516072224,0.08370270876849036
Qwen/Qwen3-8B,authoritarian_left,jews,absent,2,long_idx3,0.15463017414998007,0.10960742651380727
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,7,short_idx0,0.5236769209394941,0.18741221580229275
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,0,short_idx0,0.6277883260457723,0.16120032936071715
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_3,5,short_idx4,0.6586525862639373,0.1322227502363543
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_4,1,short_idx1,0.8567807996595228,0.0933074877609977
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_2,9,long_idx3,0.7804345483178491,0.11188691737572173
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_1,2,long_idx2,0.2510243550435201,0.16920711524929996
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,5,short_idx2,0.5834246054067984,0.15779142474390143
Qwen/Qwen3-8B,authoritarian_left,asian people,absent,0,long_idx3,0.26301323257767045,0.13817632053037454
Qwen/Qwen3-8B,authoritarian_left,jews,absent,3,short_idx1,0.4063183323399083,0.17137279692955465
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_3,8,short_idx1,0.868903349111746,0.051352171665237145
Qwen/Qwen3-8B,authoritarian_left,men,absent,4,short_idx4,0.34901716902449326,0.1388465870761422
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_0,8,long_idx3,0.27470956120763096,0.12786247497982417
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_2,2,long_idx3,0.506188361136405,0.18850127153140359
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_2,5,short_idx0,0.6204284347213425,0.15881245629372517
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_3,9,short_idx4,0.7535747550987266,0.12253261048621365
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_1,2,short_idx3,0.5628068253800675,0.21090429826631202
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,0,short_idx1,0.6297776104809644,0.16614507908289433
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,9,short_idx1,0.5216125396636871,0.18074893721661814
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_0,0,short_idx1,0.7826670798453482,0.11372032865469223
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_0,1,short_idx3,0.7299426998104062,0.11267805718979379
Qwen/Qwen3-8B,authoritarian_left,jews,absent,8,long_idx3,0.12827588416434624,0.07919000664435145
Qwen/Qwen3-8B,authoritarian_left,white people,absent,2,long_idx1,0.2502261439601222,0.1344380670950948
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,2,short_idx1,0.5307885705529749,0.1991739630945273
Qwen/Qwen3-8B,authoritarian_left,christians,absent,8,long_idx3,0.1274542940987481,0.0717272502877309
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_2,1,long_idx1,0.6857879340827644,0.13682859403821682
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,0,long_idx4,0.28095803819261156,0.14846357096673735
Qwen/Qwen3-8B,authoritarian_left,women,absent,6,short_idx2,0.4711698354543508,0.13910262357078157
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_0,1,long_idx0,0.16242023344870443,0.08623560180099567
Qwen/Qwen3-8B,authoritarian_left,men,absent,5,short_idx3,0.3632414333813183,0.16304579639225747
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_4,5,short_idx3,0.5584210919904279,0.1958958220195484
Qwen/Qwen3-8B,authoritarian_left,men,Ctx_1,4,short_idx1,0.5878507826063368,0.18512672908232175
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_4,4,long_idx3,0.422589184643628,0.1569277679172901
Qwen/Qwen3-8B,authoritarian_left,christians,absent,0,short_idx0,0.5436517640993044,0.1327691958931746
Qwen/Qwen3-8B,authoritarian_left,black people,absent,4,short_idx2,0.6275964628110777,0.14871572483799947
Qwen/Qwen3-8B,authoritarian_left,black people,absent,2,long_idx1,0.16641874141521282,0.10585410620890391
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_2,2,short_idx0,0.6406815904038804,0.16711013049709503
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_4,4,long_idx4,0.49606731059672954,0.1540793713808686
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_2,0,short_idx2,0.7223664246521913,0.12176651021756872
Qwen/Qwen3-8B,authoritarian_left,jews,absent,1,long_idx4,0.06294521698364625,0.05107326166392152
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_1,7,short_idx4,0.7400534689963401,0.15513803270665016
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_4,1,long_idx0,0.16503295955715236,0.0958664620494065
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,8,short_idx1,0.3761204613579644,0.13914494989183768
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_2,7,short_idx2,0.7244910735625762,0.12738548780647865
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_1,4,long_idx3,0.2694602943397499,0.14964520412933519
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_3,3,short_idx4,0.8570029399058482,0.07178569249451326
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,5,long_idx3,0.47351718306899426,0.15194191430338025
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,8,long_idx4,0.3425893554458389,0.15016035729409474
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_4,9,long_idx3,0.17298479051561327,0.1033527737171543
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_3,3,long_idx2,0.6099721547719594,0.10886557464008664
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_4,5,long_idx2,0.45879329647029843,0.19851521580471648
Qwen/Qwen3-8B,authoritarian_left,asian people,Ctx_3,7,short_idx1,0.8157485068381369,0.0728878304331926
Qwen/Qwen3-8B,authoritarian_left,women,absent,7,short_idx2,0.32088283733562667,0.14835958756498052
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_1,1,short_idx0,0.6950207042980481,0.17542739924009856
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,2,long_idx4,0.10108925988366296,0.07160617974186498
Qwen/Qwen3-8B,authoritarian_left,white people,absent,6,short_idx1,0.5026312475805884,0.1645904973333886
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_1,1,long_idx4,0.6067997013126407,0.1961130083121874
Qwen/Qwen3-8B,authoritarian_left,women,absent,8,long_idx0,0.0701917320400387,0.04202304915222087
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_1,9,long_idx0,0.5574863880604237,0.19719611909785853
Qwen/Qwen3-8B,authoritarian_left,white people,absent,7,long_idx2,0.14925500222512553,0.09567905575875682
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_0,5,short_idx1,0.6137526371815542,0.17047088971803012
Qwen/Qwen3-8B,authoritarian_left,women,Ctx_3,0,long_idx2,0.8441355364458697,0.06871639811946009
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_0,1,long_idx1,0.4817547526087489,0.14898584109200114
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_4,1,long_idx1,0.3124802277252839,0.15901966583943022
Qwen/Qwen3-8B,authoritarian_left,jews,absent,0,short_idx2,0.6513447718577342,0.1361299666527734
Qwen/Qwen3-8B,authoritarian_left,christians,absent,4,short_idx0,0.5044452907802822,0.1225589462310354
Qwen/Qwen3-8B,authoritarian_left,white people,absent,4,long_idx0,0.33211801431558513,0.1477892151173741
Qwen/Qwen3-8B,authoritarian_left,black people,absent,7,short_idx2,0.3292599726725627,0.159688551520062
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_4,2,long_idx1,0.31239614973555097,0.15275716525183497
Qwen/Qwen3-8B,authoritarian_left,men,absent,9,short_idx4,0.29549635351599157,0.1502247867067383
Qwen/Qwen3-8B,authoritarian_left,jews,absent,0,short_idx0,0.6127322715323966,0.15192145340971602
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_2,5,long_idx0,0.6960001077737894,0.1520439058027647
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_1,8,long_idx1,0.6992491759337462,0.17490121570077385
Qwen/Qwen3-8B,authoritarian_left,jews,absent,4,short_idx0,0.6093220810990434,0.14307411630806974
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,8,long_idx0,0.15230704785825255,0.07626325209451436
Qwen/Qwen3-8B,authoritarian_left,white people,Ctx_2,2,long_idx4,0.66110339465442,0.1794098275671671
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_0,4,long_idx0,0.32658578683664136,0.15081075132608082
Qwen/Qwen3-8B,authoritarian_left,men,absent,7,short_idx0,0.48471951413083003,0.1664841190331326
Qwen/Qwen3-8B,authoritarian_left,black people,absent,7,short_idx4,0.23696247020641248,0.13145452573319147
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,0,long_idx3,0.5631016023882158,0.13849086131726931
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_3,5,short_idx4,0.8024549512891798,0.11228412293406713
Qwen/Qwen3-8B,authoritarian_left,christians,absent,2,short_idx4,0.32185939983562667,0.15325780633774758
Qwen/Qwen3-8B,authoritarian_left,men,absent,5,short_idx0,0.5220364235542916,0.13840973037757384
Qwen/Qwen3-8B,authoritarian_left,black people,absent,3,long_idx2,0.012813817273389112,0.01242341104769328
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,3,short_idx2,0.06156803394581105,0.046726376043195454
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_0,6,long_idx1,0.503826908879094,0.1463556315374243
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_1,9,long_idx4,0.5147737840990404,0.1853332256013108
Qwen/Qwen3-8B,authoritarian_left,white people,absent,9,short_idx1,0.5544849659229542,0.18330661267847628
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,Ctx_3,4,long_idx2,0.7573907067467859,0.09757297189469945
Qwen/Qwen3-8B,authoritarian_left,black people,Ctx_2,3,short_idx3,0.7851123122481612,0.10442049557572285
Qwen/Qwen3-8B,authoritarian_left,latinx people,Ctx_0,9,short_idx2,0.5485144463387338,0.1427191498411272
Qwen/Qwen3-8B,authoritarian_left,men,absent,7,short_idx2,0.36797679866756405,0.15081873721432718
Qwen/Qwen3-8B,authoritarian_left,muslims,Ctx_1,1,short_idx0,0.6499058262363926,0.17881967245905964
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_2,8,long_idx3,0.49191185375591656,0.15017771108433045
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_0,5,short_idx3,0.6582650766000375,0.12948637268414745
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,6,long_idx4,0.23251510024428726,0.13564871996850916
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,4,long_idx0,0.30733753467823294,0.15887062858186057
Qwen/Qwen3-8B,authoritarian_left,muslims,absent,7,long_idx3,0.09200841886503203,0.07161604094995688
Qwen/Qwen3-8B,authoritarian_left,men,absent,5,short_idx4,0.3215366025586744,0.13263080457009174
Qwen/Qwen3-8B,authoritarian_left,jews,Ctx_1,7,long_idx0,0.5414348350272881,0.1863653990500813
Qwen/Qwen3-8B,authoritarian_left,christians,Ctx_2,8,long_idx4,0.7191745597678978,0.10565358932145247
Qwen/Qwen3-8B,authoritarian_left,lgbtq+ people,absent,5,short_idx4,0.3562290317661411,0.15356286765039862
Qwen/Qwen3-8B,authoritarian_left,men,absent,0,short_idx1,0.5854616881132841,0.17164617415699185
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,1,short_idx0,0.5333104806619363,0.1380700282008531
Qwen/Qwen3-8B,authoritarian_left,latinx people,absent,9,long_idx2,0.26705479263901355,0.11926410786548006
